Accident_ID,Date,Time,Location,Weather_Condition,Road_Surface,Light_Condition,Vehicle_Type,Driver_Age,Driver_Gender,Speed_kmph,Alcohol_Involved,Number_of_Vehicles,Number_of_Casualties,Accident_Severity,Day_of_Week,Month
1205,2023-01-18,03:51,Hyderabad,Clear,Snowy,Daylight,Car,24,Female,20,No,1,1,Minor,Wednesday,January
1206,2024-08-12,18:16,Mumbai,Clear,Dry,Twilight,Auto Rickshaw,47,Male,98,No,3,4,Serious,Monday,August
1207,2024-01-06,03:15,Chennai,Fog,Dry,Daylight,Car,30,Male,86,No,4,2,Serious,Saturday,January
1208,2023-06-24,16:25,Bangalore,Rain,Wet,Darkness,Auto Rickshaw,44,Female,25,No,2,1,Serious,Saturday,June
1209,2023-07-13,23:58,Pune,Fog,Wet,Darkness,Truck,61,Male,97,No,3,0,Minor,Thursday,July
1210,2024-05-16,11:54,Jaipur,Windy,Snowy,Twilight,Motorcycle,52,Male,74,Yes,4,5,Serious,Thursday,May
1211,2023-04-23,03:23,Kolkata,Clear,Wet,Twilight,Auto Rickshaw,30,Male,57,No,2,4,Minor,Sunday,April
1212,2023-04-24,11:07,Hyderabad,Clear,Dry,Darkness,Car,32,Male,52,Yes,1,4,Minor,Monday,April
1213,2023-08-10,15:06,Lucknow,Clear,Snowy,Darkness,Truck,63,Male,27,Yes,1,2,Minor,Thursday,August
1214,2024-11-08,22:48,Mumbai,Clear,Dry,Daylight,Car,26,Male,109,No,1,4,Fatal,Friday,November
1215,2024-10-05,01:57,Bangalore,Snow,Dry,Daylight,Motorcycle,62,Male,98,Yes,4,2,Serious,Saturday,October
1216,2023-09-21,00:15,Bangalore,Rain,Dry,Darkness,Bus,40,Male,97,No,1,4,Fatal,Thursday,September
1217,2023-02-24,18:57,Jaipur,Clear,Dry,Twilight,Motorcycle,53,Male,39,Yes,1,5,Serious,Friday,February
1218,2024-10-04,17:36,Pune,Clear,Dry,Darkness,Bicycle,57,Male,74,No,2,2,Minor,Friday,October
1219,2024-04-02,19:59,Ahmedabad,Rain,Wet,Twilight,Truck,20,Male,67,Yes,2,3,Fatal,Tuesday,April
1220,2023-06-11,17:50,Lucknow,Rain,Dry,Darkness,Motorcycle,51,Male,102,Yes,2,3,Minor,Sunday,June
1221,2024-01-15,10:47,Jaipur,Clear,Dry,Daylight,Bus,36,Male,75,No,4,4,Serious,Monday,January
1222,2023-03-28,21:16,Hyderabad,Windy,Wet,Daylight,Car,45,Male,116,No,3,4,Minor,Tuesday,March
1223,2023-02-24,01:11,Chennai,Rain,Dry,Daylight,Truck,40,Male,119,No,1,2,Minor,Friday,February
1224,2024-04-20,13:38,Delhi,Clear,Dry,Daylight,Auto Rickshaw,57,Male,107,No,1,2,Minor,Saturday,April
1225,2023-06-27,10:51,Ahmedabad,Fog,Dry,Daylight,Motorcycle,66,Male,29,No,4,5,Minor,Tuesday,June
1226,2024-01-26,15:58,Pune,Clear,Icy,Twilight,Bus,62,Female,71,Yes,1,1,Serious,Friday,January
1227,2023-12-15,20:58,Mumbai,Snow,Dry,Darkness,Motorcycle,24,Male,69,No,4,3,Minor,Friday,December
1228,2023-01-08,11:54,Ahmedabad,Windy,Dry,Daylight,Bicycle,58,Male,53,Yes,4,1,Minor,Sunday,January
1229,2023-11-09,11:30,Kolkata,Rain,Dry,Daylight,Truck,29,Male,55,No,4,1,Minor,Thursday,November
1230,2024-03-18,08:54,Pune,Fog,Dry,Daylight,Car,31,Male,80,Yes,3,0,Minor,Monday,March
1231,2023-11-24,15:59,Chennai,Clear,Dry,Daylight,Bus,63,Male,119,No,4,2,Minor,Friday,November
1232,2023-02-23,00:33,Kolkata,Snow,Dry,Daylight,Motorcycle,32,Male,35,No,3,0,Minor,Thursday,February
1233,2023-08-27,17:18,Ahmedabad,Rain,Dry,Daylight,Truck,20,Male,98,No,3,0,Minor,Sunday,August
1234,2023-08-17,05:18,Delhi,Rain,Icy,Daylight,Motorcycle,32,Male,37,No,1,1,Minor,Thursday,August
1235,2024-08-01,10:36,Delhi,Snow,Dry,Daylight,Truck,68,Male,90,No,2,0,Serious,Thursday,August
1236,2023-02-20,05:55,Chennai,Windy,Dry,Twilight,Bicycle,41,Male,66,No,3,5,Minor,Monday,February
1237,2024-08-31,18:50,Bangalore,Fog,Dry,Daylight,Motorcycle,69,Male,105,No,3,2,Minor,Saturday,August
1238,2024-08-26,19:09,Lucknow,Clear,Dry,Daylight,Bicycle,63,Male,51,No,2,1,Minor,Monday,August
1239,2023-09-21,14:03,Mumbai,Windy,Wet,Daylight,Auto Rickshaw,25,Male,62,No,3,2,Minor,Thursday,September
1240,2024-02-22,14:48,Bangalore,Rain,Dry,Daylight,Auto Rickshaw,22,Male,102,No,2,5,Serious,Thursday,February
1241,2023-04-06,17:22,Delhi,Snow,Dry,Darkness,Bus,68,Male,59,No,1,4,Minor,Thursday,April
1242,2023-03-29,02:14,Delhi,Rain,Wet,Darkness,Bicycle,21,Female,84,No,4,0,Minor,Wednesday,March
1243,2023-03-19,04:05,Hyderabad,Clear,Dry,Daylight,Truck,31,Male,54,No,2,1,Minor,Sunday,March
1244,2023-10-15,09:39,Kolkata,Clear,Dry,Darkness,Bus,33,Male,88,No,4,3,Serious,Sunday,October
1245,2023-04-30,21:28,Ahmedabad,Rain,Dry,Daylight,Motorcycle,37,Male,69,No,2,2,Minor,Sunday,April
1246,2024-05-05,06:43,Mumbai,Fog,Dry,Darkness,Motorcycle,41,Male,31,No,4,5,Minor,Sunday,May
1247,2024-03-27,05:09,Chennai,Clear,Dry,Daylight,Truck,23,Male,95,No,1,0,Minor,Wednesday,March
1248,2024-05-14,18:24,Ahmedabad,Rain,Dry,Daylight,Car,48,Male,104,No,3,2,Minor,Tuesday,May
1249,2023-06-14,06:35,Hyderabad,Clear,Dry,Darkness,Car,23,Male,77,No,1,5,Minor,Wednesday,June
1250,2023-07-01,16:39,Delhi,Fog,Snowy,Darkness,Motorcycle,52,Female,102,No,3,2,Minor,Saturday,July
1251,2024-04-13,17:02,Chennai,Clear,Dry,Darkness,Truck,32,Male,82,No,4,4,Minor,Saturday,April
1252,2023-01-07,05:14,Delhi,Clear,Dry,Daylight,Car,46,Female,92,Yes,4,5,Fatal,Saturday,January
1253,2023-11-26,11:52,Mumbai,Clear,Dry,Daylight,Bicycle,20,Male,68,No,3,2,Fatal,Sunday,November
1254,2024-11-03,11:11,Kolkata,Clear,Dry,Twilight,Motorcycle,28,Male,55,Yes,2,4,Fatal,Sunday,November
1255,2023-05-31,05:01,Ahmedabad,Clear,Dry,Daylight,Auto Rickshaw,20,Male,73,No,1,4,Minor,Wednesday,May
1256,2023-03-26,13:20,Ahmedabad,Clear,Snowy,Daylight,Bicycle,45,Male,66,No,2,4,Minor,Sunday,March
1257,2023-05-27,03:25,Bangalore,Clear,Wet,Daylight,Truck,27,Male,51,No,4,0,Minor,Saturday,May
1258,2024-09-15,09:15,Chennai,Snow,Icy,Daylight,Auto Rickshaw,67,Male,118,No,1,5,Minor,Sunday,September
1259,2024-01-16,18:56,Lucknow,Fog,Snowy,Daylight,Bicycle,50,Female,114,Yes,1,2,Minor,Tuesday,January
1260,2024-07-01,13:47,Hyderabad,Clear,Dry,Daylight,Car,65,Female,72,Yes,2,2,Minor,Monday,July
1261,2023-10-12,08:23,Lucknow,Windy,Dry,Daylight,Car,33,Male,51,No,3,5,Serious,Thursday,October
1262,2024-11-30,01:20,Bangalore,Clear,Dry,Twilight,Auto Rickshaw,27,Male,81,No,3,4,Minor,Saturday,November
1263,2023-03-23,11:25,Mumbai,Rain,Dry,Daylight,Bus,50,Male,56,No,1,2,Serious,Thursday,March
1264,2024-05-28,19:08,Hyderabad,Rain,Snowy,Daylight,Motorcycle,53,Male,115,No,3,2,Fatal,Tuesday,May
1265,2024-12-09,23:38,Kolkata,Clear,Dry,Daylight,Auto Rickshaw,20,Male,57,No,4,4,Serious,Monday,December
1266,2024-06-06,18:39,Lucknow,Clear,Snowy,Darkness,Truck,22,Female,49,No,2,3,Serious,Thursday,June
1267,2024-01-21,02:30,Kolkata,Clear,Dry,Daylight,Motorcycle,29,Male,77,No,2,3,Serious,Sunday,January
1268,2024-12-07,04:36,Lucknow,Clear,Snowy,Darkness,Bicycle,61,Male,51,No,2,4,Minor,Saturday,December
1269,2024-04-15,06:37,Kolkata,Rain,Snowy,Daylight,Truck,30,Male,85,No,1,0,Serious,Monday,April
1270,2023-04-29,18:57,Lucknow,Clear,Wet,Darkness,Truck,41,Male,70,No,1,2,Minor,Saturday,April
1271,2024-01-31,05:42,Kolkata,Clear,Wet,Daylight,Car,61,Male,30,No,3,2,Fatal,Wednesday,January
1272,2024-06-15,08:03,Bangalore,Clear,Dry,Daylight,Bicycle,49,Male,78,No,2,3,Serious,Saturday,June
1273,2023-09-18,19:42,Pune,Clear,Wet,Darkness,Car,33,Female,39,No,4,4,Minor,Monday,September
1274,2023-09-13,00:54,Hyderabad,Rain,Icy,Darkness,Car,49,Male,56,No,4,5,Minor,Wednesday,September
1275,2023-08-14,22:27,Chennai,Clear,Wet,Daylight,Bus,62,Male,92,No,2,5,Minor,Monday,August
1276,2023-02-22,10:46,Mumbai,Fog,Wet,Daylight,Car,54,Male,68,No,1,0,Minor,Wednesday,February
1277,2024-05-14,22:45,Jaipur,Clear,Wet,Daylight,Motorcycle,53,Female,38,No,1,4,Minor,Tuesday,May
1278,2024-05-20,05:37,Delhi,Clear,Wet,Darkness,Truck,38,Female,74,No,1,3,Minor,Monday,May
1279,2023-12-30,02:12,Chennai,Rain,Dry,Daylight,Car,64,Male,59,No,4,3,Minor,Saturday,December
1280,2023-10-07,13:54,Delhi,Clear,Wet,Daylight,Auto Rickshaw,29,Male,26,No,2,2,Minor,Saturday,October
1281,2024-08-15,03:43,Hyderabad,Rain,Dry,Daylight,Motorcycle,68,Female,24,No,4,1,Serious,Thursday,August
1282,2024-12-14,11:08,Chennai,Rain,Dry,Darkness,Bicycle,38,Male,61,No,2,0,Minor,Saturday,December
1283,2023-06-07,21:59,Kolkata,Clear,Dry,Darkness,Truck,68,Male,107,No,4,0,Serious,Wednesday,June
1284,2024-09-23,07:19,Kolkata,Clear,Dry,Darkness,Auto Rickshaw,38,Male,67,Yes,4,1,Minor,Monday,September
1285,2023-02-28,03:17,Jaipur,Clear,Dry,Daylight,Auto Rickshaw,60,Male,26,No,3,5,Minor,Tuesday,February
1286,2024-12-27,15:05,Delhi,Clear,Dry,Twilight,Bicycle,23,Female,30,No,4,5,Serious,Friday,December
1287,2023-05-08,17:27,Mumbai,Clear,Dry,Darkness,Auto Rickshaw,26,Male,92,No,2,5,Serious,Monday,May
1288,2024-12-21,21:33,Hyderabad,Clear,Dry,Darkness,Motorcycle,18,Male,68,No,4,3,Fatal,Saturday,December
1289,2023-04-25,16:36,Kolkata,Clear,Dry,Daylight,Bicycle,29,Male,49,No,3,4,Minor,Tuesday,April
1290,2023-07-28,09:20,Pune,Rain,Wet,Daylight,Auto Rickshaw,31,Male,60,Yes,3,0,Serious,Friday,July
1291,2024-06-09,06:25,Bangalore,Rain,Icy,Darkness,Bicycle,23,Male,22,No,2,1,Serious,Sunday,June
1292,2024-06-04,05:19,Bangalore,Rain,Wet,Daylight,Bicycle,18,Male,105,Yes,3,2,Minor,Tuesday,June
1293,2024-07-05,11:54,Lucknow,Clear,Icy,Daylight,Car,39,Male,59,No,3,2,Minor,Friday,July
1294,2023-08-25,10:44,Mumbai,Clear,Wet,Darkness,Car,51,Male,70,No,1,3,Serious,Friday,August
1295,2023-10-08,11:29,Bangalore,Fog,Dry,Darkness,Car,28,Female,103,No,2,0,Serious,Sunday,October
1296,2023-12-25,22:43,Lucknow,Rain,Wet,Twilight,Auto Rickshaw,20,Female,51,Yes,3,4,Serious,Monday,December
1297,2023-07-20,21:25,Delhi,Fog,Wet,Darkness,Truck,59,Female,67,No,3,0,Serious,Thursday,July
1298,2023-10-05,14:16,Kolkata,Clear,Dry,Daylight,Motorcycle,23,Male,90,No,3,5,Fatal,Thursday,October
1299,2023-08-23,10:29,Kolkata,Rain,Dry,Daylight,Auto Rickshaw,23,Male,90,No,2,2,Minor,Wednesday,August
1300,2024-05-08,14:54,Pune,Rain,Wet,Daylight,Car,37,Female,39,No,1,0,Minor,Wednesday,May
1301,2023-01-04,03:40,Chennai,Clear,Dry,Daylight,Bicycle,38,Male,108,No,4,2,Minor,Wednesday,January
1302,2024-10-27,09:47,Bangalore,Clear,Wet,Daylight,Auto Rickshaw,19,Male,54,No,1,1,Minor,Sunday,October
1303,2024-03-17,10:05,Delhi,Rain,Dry,Daylight,Bicycle,43,Male,43,No,2,1,Serious,Sunday,March
1304,2023-01-29,10:21,Ahmedabad,Clear,Dry,Daylight,Bicycle,48,Female,59,No,2,2,Serious,Sunday,January
1305,2023-04-19,19:02,Bangalore,Clear,Dry,Darkness,Bicycle,43,Male,96,No,2,4,Minor,Wednesday,April
1306,2024-09-01,13:58,Mumbai,Fog,Dry,Twilight,Bus,49,Male,71,No,4,4,Fatal,Sunday,September
1307,2024-12-27,23:57,Chennai,Snow,Dry,Darkness,Truck,27,Male,58,No,2,0,Minor,Friday,December
1308,2023-03-16,02:39,Bangalore,Clear,Wet,Darkness,Motorcycle,40,Male,87,Yes,1,2,Minor,Thursday,March
1309,2023-05-26,05:15,Delhi,Clear,Wet,Darkness,Motorcycle,23,Female,80,No,3,3,Minor,Friday,May
1310,2023-05-08,17:59,Bangalore,Clear,Snowy,Twilight,Car,40,Male,95,Yes,3,4,Serious,Monday,May
1311,2023-02-11,01:52,Mumbai,Rain,Dry,Darkness,Bus,45,Male,100,No,2,4,Serious,Saturday,February
1312,2023-12-22,06:24,Ahmedabad,Clear,Wet,Darkness,Auto Rickshaw,66,Female,84,No,2,5,Minor,Friday,December
1313,2023-02-10,01:29,Hyderabad,Windy,Dry,Twilight,Auto Rickshaw,47,Male,81,No,4,1,Minor,Friday,February
1314,2023-02-03,20:03,Jaipur,Clear,Dry,Twilight,Motorcycle,31,Male,100,No,3,4,Serious,Friday,February
1315,2023-01-17,03:58,Ahmedabad,Clear,Dry,Daylight,Truck,54,Male,21,No,4,4,Minor,Tuesday,January
1316,2024-11-07,18:16,Lucknow,Rain,Dry,Daylight,Bicycle,49,Male,25,No,4,5,Fatal,Thursday,November
1317,2023-06-02,20:00,Bangalore,Fog,Dry,Daylight,Car,66,Female,94,No,4,4,Fatal,Friday,June
1318,2024-01-13,21:26,Kolkata,Clear,Dry,Daylight,Truck,51,Male,62,No,4,5,Minor,Saturday,January
1319,2024-08-10,22:45,Pune,Clear,Wet,Daylight,Motorcycle,58,Female,101,No,1,2,Minor,Saturday,August
1320,2024-08-21,02:20,Kolkata,Windy,Wet,Daylight,Bus,61,Male,59,No,2,2,Minor,Wednesday,August
1321,2024-09-20,21:45,Ahmedabad,Clear,Dry,Daylight,Car,68,Male,108,Yes,2,1,Minor,Friday,September
1322,2023-12-08,22:49,Kolkata,Fog,Dry,Daylight,Motorcycle,39,Male,58,No,4,0,Fatal,Friday,December
1323,2023-01-27,23:35,Delhi,Clear,Dry,Darkness,Auto Rickshaw,48,Male,47,No,4,5,Minor,Friday,January
1324,2023-10-14,17:31,Kolkata,Fog,Dry,Daylight,Car,24,Male,99,No,1,4,Serious,Saturday,October
1325,2024-10-07,05:14,Chennai,Rain,Wet,Darkness,Motorcycle,58,Male,82,No,4,0,Minor,Monday,October
1326,2023-06-17,17:48,Hyderabad,Clear,Dry,Darkness,Auto Rickshaw,38,Male,83,No,1,2,Minor,Saturday,June
1327,2024-09-01,00:56,Bangalore,Fog,Wet,Daylight,Auto Rickshaw,33,Male,31,No,1,4,Fatal,Sunday,September
1328,2023-09-25,15:22,Kolkata,Clear,Snowy,Twilight,Bicycle,37,Male,60,No,4,0,Minor,Monday,September
1329,2024-03-30,17:21,Mumbai,Clear,Dry,Daylight,Bus,60,Male,48,No,2,5,Minor,Saturday,March
1330,2024-11-15,08:32,Hyderabad,Rain,Icy,Daylight,Bicycle,61,Male,42,Yes,1,5,Minor,Friday,November
1331,2024-02-05,07:47,Hyderabad,Clear,Dry,Daylight,Motorcycle,64,Male,104,No,2,0,Minor,Monday,February
1332,2024-04-20,17:50,Kolkata,Rain,Dry,Daylight,Truck,67,Female,99,No,2,5,Serious,Saturday,April
1333,2024-12-02,11:06,Hyderabad,Clear,Dry,Daylight,Bicycle,36,Male,70,No,1,3,Serious,Monday,December
1334,2024-09-25,22:20,Pune,Clear,Dry,Daylight,Truck,65,Male,64,No,3,2,Serious,Wednesday,September
1335,2024-07-11,06:32,Kolkata,Clear,Dry,Daylight,Auto Rickshaw,49,Male,109,Yes,1,1,Serious,Thursday,July
1336,2024-07-29,00:33,Delhi,Clear,Dry,Daylight,Motorcycle,32,Male,41,No,3,1,Minor,Monday,July
1337,2023-05-10,09:39,Ahmedabad,Clear,Wet,Daylight,Bus,22,Female,29,No,1,3,Minor,Wednesday,May
1338,2023-12-29,18:59,Chennai,Fog,Snowy,Darkness,Truck,28,Male,26,No,1,0,Minor,Friday,December
1339,2024-12-05,19:38,Jaipur,Snow,Wet,Daylight,Motorcycle,32,Female,92,No,2,5,Minor,Thursday,December
1340,2024-11-23,09:31,Lucknow,Fog,Dry,Daylight,Truck,46,Male,108,No,2,3,Minor,Saturday,November
1341,2023-10-19,08:15,Hyderabad,Clear,Wet,Daylight,Bicycle,67,Female,34,No,4,3,Serious,Thursday,October
1342,2024-01-06,20:09,Delhi,Clear,Wet,Daylight,Motorcycle,62,Male,96,Yes,2,5,Minor,Saturday,January
1343,2023-01-29,01:54,Bangalore,Clear,Wet,Daylight,Bicycle,21,Male,65,No,2,2,Minor,Sunday,January
1344,2023-05-29,13:32,Bangalore,Clear,Wet,Darkness,Car,66,Male,109,No,2,5,Minor,Monday,May
1345,2023-10-23,19:48,Lucknow,Rain,Snowy,Daylight,Motorcycle,53,Male,104,No,2,5,Serious,Monday,October
1346,2023-01-11,18:55,Chennai,Clear,Dry,Darkness,Truck,65,Male,106,No,4,4,Minor,Wednesday,January
1347,2024-05-26,03:01,Hyderabad,Clear,Wet,Darkness,Car,40,Male,80,No,2,0,Serious,Sunday,May
1348,2024-11-06,10:17,Pune,Snow,Dry,Daylight,Bicycle,32,Male,111,Yes,3,1,Minor,Wednesday,November
1349,2023-04-23,12:53,Lucknow,Clear,Icy,Daylight,Bicycle,63,Male,80,No,3,1,Minor,Sunday,April
1350,2023-07-06,17:11,Chennai,Clear,Dry,Twilight,Truck,61,Male,70,No,4,3,Serious,Thursday,July
1351,2023-08-15,18:22,Hyderabad,Clear,Dry,Darkness,Car,20,Female,57,No,2,3,Minor,Tuesday,August
1352,2023-11-06,00:10,Delhi,Clear,Dry,Daylight,Auto Rickshaw,49,Male,31,No,3,3,Minor,Monday,November
1353,2023-04-08,12:31,Ahmedabad,Fog,Wet,Darkness,Bus,27,Male,107,No,1,0,Minor,Saturday,April
1354,2023-02-24,10:19,Pune,Clear,Dry,Darkness,Truck,57,Female,96,No,3,3,Minor,Friday,February
1355,2024-09-14,09:43,Jaipur,Clear,Dry,Daylight,Bicycle,55,Male,85,No,2,3,Serious,Saturday,September
1356,2024-10-25,10:57,Bangalore,Clear,Icy,Darkness,Motorcycle,39,Male,73,Yes,3,4,Minor,Friday,October
1357,2024-02-10,22:38,Mumbai,Clear,Snowy,Daylight,Car,31,Male,58,No,1,0,Minor,Saturday,February
1358,2023-03-10,05:39,Delhi,Clear,Dry,Daylight,Auto Rickshaw,34,Female,95,No,3,2,Serious,Friday,March
1359,2023-11-08,14:13,Bangalore,Fog,Dry,Twilight,Bus,38,Male,58,No,2,2,Minor,Wednesday,November
1360,2023-10-16,21:32,Kolkata,Fog,Wet,Darkness,Motorcycle,68,Male,97,No,1,5,Minor,Monday,October
1361,2024-07-01,23:35,Mumbai,Fog,Snowy,Daylight,Car,65,Male,49,No,4,4,Fatal,Monday,July
1362,2023-05-28,01:29,Bangalore,Clear,Dry,Daylight,Auto Rickshaw,32,Male,67,Yes,1,1,Serious,Sunday,May
1363,2024-04-11,09:42,Chennai,Fog,Wet,Darkness,Truck,32,Male,102,No,3,5,Fatal,Thursday,April
1364,2023-09-01,17:31,Pune,Rain,Dry,Darkness,Auto Rickshaw,18,Male,50,No,4,2,Minor,Friday,September
1365,2024-05-05,05:42,Bangalore,Clear,Wet,Darkness,Truck,41,Male,44,No,1,0,Minor,Sunday,May
1366,2024-05-21,04:46,Jaipur,Rain,Wet,Twilight,Car,29,Female,87,No,1,1,Fatal,Tuesday,May
1367,2023-12-31,10:11,Ahmedabad,Clear,Dry,Darkness,Auto Rickshaw,27,Male,70,Yes,1,3,Minor,Sunday,December
1368,2024-04-26,13:12,Chennai,Clear,Dry,Daylight,Bus,63,Male,32,No,2,0,Fatal,Friday,April
1369,2023-07-20,15:16,Delhi,Rain,Snowy,Daylight,Auto Rickshaw,59,Male,119,No,4,1,Minor,Thursday,July
1370,2023-06-03,10:01,Delhi,Clear,Wet,Daylight,Car,59,Male,82,No,4,2,Minor,Saturday,June
1371,2024-03-25,09:16,Delhi,Rain,Dry,Darkness,Motorcycle,69,Male,61,No,1,5,Minor,Monday,March
1372,2024-05-15,01:49,Delhi,Clear,Wet,Darkness,Motorcycle,48,Male,73,No,4,3,Fatal,Wednesday,May
1373,2023-03-14,19:29,Ahmedabad,Fog,Wet,Daylight,Auto Rickshaw,28,Male,86,No,3,3,Minor,Tuesday,March
1374,2024-12-13,15:57,Bangalore,Windy,Dry,Daylight,Auto Rickshaw,33,Male,99,No,3,0,Minor,Friday,December
1375,2023-10-23,16:07,Hyderabad,Fog,Wet,Daylight,Truck,26,Female,109,Yes,1,5,Minor,Monday,October
1376,2023-01-17,21:21,Bangalore,Clear,Dry,Daylight,Car,64,Male,75,No,3,3,Minor,Tuesday,January
1377,2024-10-02,11:56,Kolkata,Clear,Snowy,Daylight,Truck,31,Male,38,Yes,1,1,Fatal,Wednesday,October
1378,2023-08-05,03:41,Pune,Clear,Dry,Daylight,Bus,36,Male,65,No,3,4,Minor,Saturday,August
1379,2023-03-02,01:06,Mumbai,Clear,Dry,Daylight,Motorcycle,48,Male,34,Yes,1,2,Minor,Thursday,March
1380,2024-09-07,19:47,Hyderabad,Clear,Dry,Daylight,Bicycle,26,Male,51,No,1,0,Minor,Saturday,September
1381,2023-02-11,08:07,Hyderabad,Rain,Wet,Daylight,Bicycle,53,Female,68,Yes,4,5,Minor,Saturday,February
1382,2023-01-25,04:09,Bangalore,Rain,Wet,Daylight,Car,56,Male,40,Yes,4,4,Minor,Wednesday,January
1383,2023-02-08,00:55,Hyderabad,Windy,Snowy,Darkness,Car,43,Male,84,No,1,4,Serious,Wednesday,February
1384,2023-05-11,00:12,Lucknow,Clear,Wet,Daylight,Bicycle,25,Male,89,No,4,0,Serious,Thursday,May
1385,2024-05-12,11:28,Lucknow,Clear,Dry,Darkness,Car,41,Male,46,No,4,1,Serious,Sunday,May
1386,2023-08-17,06:53,Kolkata,Clear,Icy,Darkness,Motorcycle,25,Male,42,No,2,5,Fatal,Thursday,August
1387,2023-04-18,03:37,Mumbai,Snow,Dry,Daylight,Bus,36,Male,66,Yes,3,2,Minor,Tuesday,April
1388,2023-06-21,06:37,Jaipur,Fog,Wet,Daylight,Bus,64,Male,114,No,4,0,Minor,Wednesday,June
1389,2024-03-10,17:55,Ahmedabad,Fog,Dry,Twilight,Truck,65,Male,31,No,1,5,Minor,Sunday,March
1390,2024-04-22,20:37,Bangalore,Snow,Wet,Darkness,Motorcycle,47,Male,104,No,2,4,Minor,Monday,April
1391,2023-04-12,09:13,Ahmedabad,Rain,Wet,Twilight,Car,39,Male,85,No,2,4,Minor,Wednesday,April
1392,2024-06-07,03:28,Jaipur,Clear,Wet,Darkness,Car,26,Male,24,No,4,0,Serious,Friday,June
1393,2023-10-02,13:24,Bangalore,Clear,Dry,Daylight,Truck,61,Male,28,No,1,5,Serious,Monday,October
1394,2024-09-04,22:08,Bangalore,Rain,Dry,Daylight,Truck,65,Male,39,No,1,4,Serious,Wednesday,September
1395,2023-02-13,22:01,Mumbai,Clear,Dry,Daylight,Car,21,Male,101,No,1,0,Minor,Monday,February
1396,2023-01-17,10:33,Ahmedabad,Clear,Wet,Daylight,Car,54,Female,82,No,1,0,Serious,Tuesday,January
1397,2023-11-26,08:26,Lucknow,Snow,Dry,Daylight,Motorcycle,25,Male,105,No,1,2,Fatal,Sunday,November
1398,2024-07-22,07:42,Delhi,Windy,Snowy,Darkness,Truck,18,Male,91,No,3,0,Minor,Monday,July
1399,2024-05-11,11:39,Ahmedabad,Fog,Dry,Daylight,Motorcycle,45,Male,117,No,1,5,Minor,Saturday,May
1400,2023-01-12,00:27,Pune,Fog,Dry,Daylight,Auto Rickshaw,23,Male,92,Yes,1,5,Minor,Thursday,January
1401,2023-11-14,22:37,Pune,Rain,Wet,Darkness,Car,64,Male,90,No,3,4,Minor,Tuesday,November
1402,2024-08-14,15:12,Bangalore,Clear,Dry,Darkness,Bicycle,53,Male,49,No,4,3,Minor,Wednesday,August
1403,2023-08-04,13:28,Delhi,Clear,Icy,Daylight,Bicycle,28,Female,101,Yes,2,2,Minor,Friday,August
1404,2023-12-05,17:04,Chennai,Rain,Wet,Darkness,Auto Rickshaw,22,Female,110,No,3,5,Minor,Tuesday,December
1405,2024-10-22,21:33,Jaipur,Rain,Dry,Darkness,Car,67,Female,35,Yes,2,4,Minor,Tuesday,October
1406,2023-03-22,20:31,Kolkata,Clear,Dry,Daylight,Truck,41,Male,104,No,2,4,Serious,Wednesday,March
1407,2024-12-27,04:25,Delhi,Snow,Dry,Daylight,Bicycle,64,Female,24,No,3,2,Serious,Friday,December
1408,2024-04-29,11:59,Kolkata,Clear,Dry,Daylight,Truck,35,Male,48,Yes,1,2,Serious,Monday,April
1409,2024-01-09,04:46,Ahmedabad,Clear,Wet,Daylight,Bicycle,37,Male,66,Yes,2,4,Minor,Tuesday,January
1410,2024-12-10,09:50,Ahmedabad,Rain,Dry,Daylight,Truck,45,Male,41,No,1,3,Minor,Tuesday,December
1411,2023-07-19,09:48,Kolkata,Clear,Dry,Twilight,Bicycle,30,Male,97,No,4,1,Serious,Wednesday,July
1412,2024-06-20,15:07,Jaipur,Clear,Dry,Darkness,Truck,22,Male,76,No,3,4,Serious,Thursday,June
1413,2024-04-10,04:29,Delhi,Clear,Dry,Darkness,Auto Rickshaw,47,Male,102,No,2,2,Minor,Wednesday,April
1414,2023-03-30,01:43,Chennai,Fog,Dry,Twilight,Motorcycle,18,Male,54,No,1,0,Minor,Thursday,March
1415,2023-09-25,11:24,Bangalore,Clear,Snowy,Darkness,Truck,39,Female,107,Yes,2,0,Minor,Monday,September
1416,2024-10-16,17:09,Mumbai,Rain,Wet,Daylight,Motorcycle,35,Male,79,No,4,2,Minor,Wednesday,October
1417,2024-07-24,19:53,Ahmedabad,Rain,Wet,Daylight,Motorcycle,63,Male,89,No,4,2,Minor,Wednesday,July
1418,2024-05-03,09:09,Pune,Clear,Wet,Darkness,Car,22,Male,79,No,2,1,Minor,Friday,May
1419,2024-06-21,22:55,Jaipur,Windy,Dry,Daylight,Auto Rickshaw,48,Female,77,No,3,5,Fatal,Friday,June
1420,2023-02-16,01:06,Mumbai,Clear,Snowy,Daylight,Motorcycle,23,Male,22,No,4,2,Serious,Thursday,February
1421,2023-10-15,09:44,Chennai,Windy,Dry,Darkness,Bus,44,Male,53,No,1,0,Minor,Sunday,October
1422,2023-01-16,02:19,Hyderabad,Rain,Dry,Twilight,Motorcycle,42,Female,64,No,4,3,Minor,Monday,January
1423,2024-12-11,13:40,Bangalore,Windy,Dry,Daylight,Truck,46,Male,69,No,1,2,Minor,Wednesday,December
